neighbourhood,year,month,count
Hastings-Sunrise,2006,9,139
Hastings-Sunrise,2006,10,139
Hastings-Sunrise,2006,11,115
Hastings-Sunrise,2006,12,133
Hastings-Sunrise,2007,1,110
Hastings-Sunrise,2007,2,98
Hastings-Sunrise,2007,3,102
Hastings-Sunrise,2007,4,93
Hastings-Sunrise,2007,5,99
Hastings-Sunrise,2007,6,91
Hastings-Sunrise,2007,7,118
Hastings-Sunrise,2007,8,125
Hastings-Sunrise,2007,9,104
Hastings-Sunrise,2007,10,133
Hastings-Sunrise,2007,11,113
Hastings-Sunrise,2007,12,79
Hastings-Sunrise,2008,1,67
Hastings-Sunrise,2008,2,70
Hastings-Sunrise,2008,3,74
Hastings-Sunrise,2008,4,118
Hastings-Sunrise,2008,5,131
Hastings-Sunrise,2008,6,90
Hastings-Sunrise,2008,7,111
Hastings-Sunrise,2008,8,123
Hastings-Sunrise,2008,9,140
Hastings-Sunrise,2008,10,100
Hastings-Sunrise,2008,11,103
Hastings-Sunrise,2008,12,78
Hastings-Sunrise,2009,1,89
Hastings-Sunrise,2009,2,69
Hastings-Sunrise,2009,3,82
Hastings-Sunrise,2009,4,63
Hastings-Sunrise,2009,5,110
Hastings-Sunrise,2009,6,82
Hastings-Sunrise,2009,7,93
Hastings-Sunrise,2009,8,107
Hastings-Sunrise,2009,9,123
Hastings-Sunrise,2009,10,106
Hastings-Sunrise,2009,11,106
Hastings-Sunrise,2009,12,86
Hastings-Sunrise,2010,1,98
Hastings-Sunrise,2010,2,50
Hastings-Sunrise,2010,3,69
Hastings-Sunrise,2010,4,70
Hastings-Sunrise,2010,5,84
Hastings-Sunrise,2010,6,89
Hastings-Sunrise,2010,7,102
Hastings-Sunrise,2010,8,83
Hastings-Sunrise,2010,9,90
Hastings-Sunrise,2010,10,131
Hastings-Sunrise,2010,11,69
Hastings-Sunrise,2010,12,72
Hastings-Sunrise,2011,1,75
Hastings-Sunrise,2011,2,77
Hastings-Sunrise,2011,3,69
Hastings-Sunrise,2011,4,100
Hastings-Sunrise,2011,5,71
Hastings-Sunrise,2011,6,79
Hastings-Sunrise,2011,7,89
Hastings-Sunrise,2011,8,98
Hastings-Sunrise,2011,9,97
Hastings-Sunrise,2011,10,90
Hastings-Sunrise,2011,11,97
Hastings-Sunrise,2011,12,91
Hastings-Sunrise,2012,1,72
Hastings-Sunrise,2012,2,78
Hastings-Sunrise,2012,3,88
Hastings-Sunrise,2012,4,91
Hastings-Sunrise,2012,5,95
Hastings-Sunrise,2012,6,117
Hastings-Sunrise,2012,7,85
Hastings-Sunrise,2012,8,99
Hastings-Sunrise,2012,9,95
Hastings-Sunrise,2012,10,85
Hastings-Sunrise,2012,11,74
Hastings-Sunrise,2012,12,71
Hastings-Sunrise,2013,1,56
Hastings-Sunrise,2013,2,59
Hastings-Sunrise,2013,3,78
Hastings-Sunrise,2013,4,74
Hastings-Sunrise,2013,5,72
Hastings-Sunrise,2013,6,74
Hastings-Sunrise,2013,7,67
Hastings-Sunrise,2013,8,89
Hastings-Sunrise,2013,9,59
Hastings-Sunrise,2013,10,83
Hastings-Sunrise,2013,11,61
Hastings-Sunrise,2013,12,81
Hastings-Sunrise,2014,1,85
Hastings-Sunrise,2014,2,62
Hastings-Sunrise,2014,3,80
Hastings-Sunrise,2014,4,50
Hastings-Sunrise,2014,5,95
Hastings-Sunrise,2014,6,91
Hastings-Sunrise,2014,7,83
Hastings-Sunrise,2014,8,87
Hastings-Sunrise,2014,9,71
Hastings-Sunrise,2014,10,71
Hastings-Sunrise,2014,11,75
Hastings-Sunrise,2014,12,88
Hastings-Sunrise,2015,1,82
Hastings-Sunrise,2015,2,75
Hastings-Sunrise,2015,3,93
Hastings-Sunrise,2015,4,80
Hastings-Sunrise,2015,5,92
Hastings-Sunrise,2015,6,78
Hastings-Sunrise,2015,7,85
Hastings-Sunrise,2015,8,98
Hastings-Sunrise,2015,9,90
Hastings-Sunrise,2015,10,115
Hastings-Sunrise,2015,11,89
Hastings-Sunrise,2015,12,125
Hastings-Sunrise,2016,1,100
Hastings-Sunrise,2016,2,103
Hastings-Sunrise,2016,3,104
Hastings-Sunrise,2016,4,92
Hastings-Sunrise,2016,5,121
Hastings-Sunrise,2016,6,91
Hastings-Sunrise,2016,7,88
Hastings-Sunrise,2016,8,96
Hastings-Sunrise,2016,9,96
Hastings-Sunrise,2016,10,115
Hastings-Sunrise,2016,11,95
Hastings-Sunrise,2016,12,68
Hastings-Sunrise,2017,1,78
Hastings-Sunrise,2017,2,77
Hastings-Sunrise,2017,3,129
Hastings-Sunrise,2017,4,81
Hastings-Sunrise,2017,5,87
Hastings-Sunrise,2017,6,84
Hastings-Sunrise,2017,7,117
Hastings-Sunrise,2017,8,138
Hastings-Sunrise,2017,9,77
Hastings-Sunrise,2017,10,123
Hastings-Sunrise,2017,11,113
Hastings-Sunrise,2017,12,104
Hastings-Sunrise,2018,1,85
Hastings-Sunrise,2018,2,80
Hastings-Sunrise,2018,3,104
Hastings-Sunrise,2018,4,110
Hastings-Sunrise,2018,5,122
Hastings-Sunrise,2018,6,112
Hastings-Sunrise,2018,7,115
Hastings-Sunrise,2018,8,115
Hastings-Sunrise,2018,9,114
Hastings-Sunrise,2018,10,101
Hastings-Sunrise,2018,11,108
Hastings-Sunrise,2018,12,104
Hastings-Sunrise,2019,1,141
Hastings-Sunrise,2019,2,77
Hastings-Sunrise,2019,3,103
Hastings-Sunrise,2019,4,99
Hastings-Sunrise,2019,5,122
Hastings-Sunrise,2019,6,125
Hastings-Sunrise,2019,7,144
Hastings-Sunrise,2019,8,119
Hastings-Sunrise,2019,9,137
Hastings-Sunrise,2019,10,112
Hastings-Sunrise,2019,11,50
Kensington-Cedar Cottage,2003,1,208
Kensington-Cedar Cottage,2003,2,144
Kensington-Cedar Cottage,2003,3,177
Kensington-Cedar Cottage,2003,4,166
Kensington-Cedar Cottage,2003,5,194
Kensington-Cedar Cottage,2003,6,223
Kensington-Cedar Cottage,2003,7,195
Kensington-Cedar Cottage,2003,8,187
Kensington-Cedar Cottage,2003,9,189
Kensington-Cedar Cottage,2003,10,203
Kensington-Cedar Cottage,2003,11,148
Kensington-Cedar Cottage,2003,12,196
Kensington-Cedar Cottage,2004,1,190
Kensington-Cedar Cottage,2004,2,189
Kensington-Cedar Cottage,2004,3,186
Kensington-Cedar Cottage,2004,4,191
Kensington-Cedar Cottage,2004,5,200
Kensington-Cedar Cottage,2004,6,187
Kensington-Cedar Cottage,2004,7,178
Kensington-Cedar Cottage,2004,8,240
Kensington-Cedar Cottage,2004,9,231
Kensington-Cedar Cottage,2004,10,260
Kensington-Cedar Cottage,2004,11,290
Kensington-Cedar Cottage,2004,12,218
Kensington-Cedar Cottage,2005,1,198
Kensington-Cedar Cottage,2005,2,146
Kensington-Cedar Cottage,2005,3,166
Kensington-Cedar Cottage,2005,4,165
Kensington-Cedar Cottage,2005,5,172
Kensington-Cedar Cottage,2005,6,180
Kensington-Cedar Cottage,2005,7,213
Kensington-Cedar Cottage,2005,8,203
Kensington-Cedar Cottage,2005,9,149
Kensington-Cedar Cottage,2005,10,208
Kensington-Cedar Cottage,2005,11,207
Kensington-Cedar Cottage,2005,12,172
Kensington-Cedar Cottage,2006,1,206
Kensington-Cedar Cottage,2006,2,158
Kensington-Cedar Cottage,2006,3,190
Kensington-Cedar Cottage,2006,4,189
Kensington-Cedar Cottage,2006,5,149
Kensington-Cedar Cottage,2006,6,155
Kensington-Cedar Cottage,2006,7,175
Kensington-Cedar Cottage,2006,8,181
Kensington-Cedar Cottage,2006,9,153
Kensington-Cedar Cottage,2006,10,216
Kensington-Cedar Cottage,2006,11,178
Kensington-Cedar Cottage,2006,12,144
Kensington-Cedar Cottage,2007,1,138
Kensington-Cedar Cottage,2007,2,128
Kensington-Cedar Cottage,2007,3,142
Kensington-Cedar Cottage,2007,4,143
Kensington-Cedar Cottage,2007,5,142
Kensington-Cedar Cottage,2007,6,148
Kensington-Cedar Cottage,2007,7,159
Kensington-Cedar Cottage,2007,8,159
Kensington-Cedar Cottage,2007,9,148
Kensington-Cedar Cottage,2007,10,147
Kensington-Cedar Cottage,2007,11,133
Kensington-Cedar Cottage,2007,12,127
Kensington-Cedar Cottage,2008,1,132
Kensington-Cedar Cottage,2008,2,120
Kensington-Cedar Cottage,2008,3,137
Kensington-Cedar Cottage,2008,4,124
Kensington-Cedar Cottage,2008,5,150
Kensington-Cedar Cottage,2008,6,129
Kensington-Cedar Cottage,2008,7,133
Kensington-Cedar Cottage,2008,8,166
Kensington-Cedar Cottage,2008,9,132
Kensington-Cedar Cottage,2008,10,139
Kensington-Cedar Cottage,2008,11,125
Kensington-Cedar Cottage,2008,12,123
Kensington-Cedar Cottage,2009,1,133
Kensington-Cedar Cottage,2009,2,154
Kensington-Cedar Cottage,2009,3,112
Kensington-Cedar Cottage,2009,4,118
Kensington-Cedar Cottage,2009,5,135
Kensington-Cedar Cottage,2009,6,114
Kensington-Cedar Cottage,2009,7,138
Kensington-Cedar Cottage,2009,8,111
Kensington-Cedar Cottage,2009,9,137
Kensington-Cedar Cottage,2009,10,117
Kensington-Cedar Cottage,2009,11,113
Kensington-Cedar Cottage,2009,12,99
Kensington-Cedar Cottage,2010,1,174
Kensington-Cedar Cottage,2010,2,124
Kensington-Cedar Cottage,2010,3,133
Kensington-Cedar Cottage,2010,4,104
Kensington-Cedar Cottage,2010,5,118
Kensington-Cedar Cottage,2010,6,97
Kensington-Cedar Cottage,2010,7,97
Kensington-Cedar Cottage,2010,8,157
Kensington-Cedar Cottage,2010,9,126
Kensington-Cedar Cottage,2010,10,128
Kensington-Cedar Cottage,2010,11,126
Kensington-Cedar Cottage,2010,12,114
Kensington-Cedar Cottage,2011,1,122
Kensington-Cedar Cottage,2011,2,97
Kensington-Cedar Cottage,2011,3,133
Kensington-Cedar Cottage,2011,4,112
Kensington-Cedar Cottage,2011,5,98
Kensington-Cedar Cottage,2011,6,91
Kensington-Cedar Cottage,2011,7,117
Kensington-Cedar Cottage,2011,8,130
Kensington-Cedar Cottage,2011,9,113
Kensington-Cedar Cottage,2011,10,111
Kensington-Cedar Cottage,2011,11,78
Kensington-Cedar Cottage,2011,12,100
Kensington-Cedar Cottage,2012,1,92
Kensington-Cedar Cottage,2012,2,110
Kensington-Cedar Cottage,2012,3,109
Kensington-Cedar Cottage,2012,4,105
Kensington-Cedar Cottage,2012,5,107
Kensington-Cedar Cottage,2012,6,106
Kensington-Cedar Cottage,2012,7,113
Kensington-Cedar Cottage,2012,8,99
Kensington-Cedar Cottage,2012,9,115
Kensington-Cedar Cottage,2012,10,107
Kensington-Cedar Cottage,2012,11,104
Kensington-Cedar Cottage,2012,12,118
Kensington-Cedar Cottage,2013,1,119
Kensington-Cedar Cottage,2013,2,103
Kensington-Cedar Cottage,2013,3,123
Kensington-Cedar Cottage,2013,4,136
Kensington-Cedar Cottage,2013,5,148
Kensington-Cedar Cottage,2013,6,147
Kensington-Cedar Cottage,2013,7,133
Kensington-Cedar Cottage,2013,8,106
Kensington-Cedar Cottage,2013,9,111
Kensington-Cedar Cottage,2013,10,136
Kensington-Cedar Cottage,2013,11,160
Kensington-Cedar Cottage,2013,12,146
Kensington-Cedar Cottage,2014,1,172
Kensington-Cedar Cottage,2014,2,98
Kensington-Cedar Cottage,2014,3,104
Kensington-Cedar Cottage,2014,4,138
Kensington-Cedar Cottage,2014,5,135
Kensington-Cedar Cottage,2014,6,155
Kensington-Cedar Cottage,2014,7,158
Kensington-Cedar Cottage,2014,8,155
Kensington-Cedar Cottage,2014,9,129
Kensington-Cedar Cottage,2014,10,171
Kensington-Cedar Cottage,2014,11,146
Kensington-Cedar Cottage,2014,12,102
Kensington-Cedar Cottage,2015,1,118
Kensington-Cedar Cottage,2015,2,96
Kensington-Cedar Cottage,2015,3,127
Kensington-Cedar Cottage,2015,4,117
Kensington-Cedar Cottage,2015,5,137
Kensington-Cedar Cottage,2015,6,138
Kensington-Cedar Cottage,2015,7,179
Kensington-Cedar Cottage,2015,8,126
Kensington-Cedar Cottage,2015,9,110
Kensington-Cedar Cottage,2015,10,143
Kensington-Cedar Cottage,2015,11,137
Kensington-Cedar Cottage,2015,12,107
Kensington-Cedar Cottage,2016,1,148
Kensington-Cedar Cottage,2016,2,104
Kensington-Cedar Cottage,2016,3,163
Kensington-Cedar Cottage,2016,4,117
Kensington-Cedar Cottage,2016,5,136
Kensington-Cedar Cottage,2016,6,132
Kensington-Cedar Cottage,2016,7,121
Kensington-Cedar Cottage,2016,8,146
Kensington-Cedar Cottage,2016,9,134
Kensington-Cedar Cottage,2016,10,138
Kensington-Cedar Cottage,2016,11,138
Kensington-Cedar Cottage,2016,12,97
Kensington-Cedar Cottage,2017,1,80
Kensington-Cedar Cottage,2017,2,88
Kensington-Cedar Cottage,2017,3,109
Kensington-Cedar Cottage,2017,4,95
Kensington-Cedar Cottage,2017,5,117
Kensington-Cedar Cottage,2017,6,126
Kensington-Cedar Cottage,2017,7,123
Kensington-Cedar Cottage,2017,8,115
Kensington-Cedar Cottage,2017,9,120
Kensington-Cedar Cottage,2017,10,133
Kensington-Cedar Cottage,2017,11,141
Kensington-Cedar Cottage,2017,12,124
Kensington-Cedar Cottage,2018,1,153
Kensington-Cedar Cottage,2018,2,112
Kensington-Cedar Cottage,2018,3,97
Kensington-Cedar Cottage,2018,4,110
Kensington-Cedar Cottage,2018,5,123
Kensington-Cedar Cottage,2018,6,109
Kensington-Cedar Cottage,2018,7,115
Kensington-Cedar Cottage,2018,8,139
Kensington-Cedar Cottage,2018,9,118
Kensington-Cedar Cottage,2018,10,98
Kensington-Cedar Cottage,2018,11,98
Kensington-Cedar Cottage,2018,12,119
Kensington-Cedar Cottage,2019,1,115
Kensington-Cedar Cottage,2019,2,119
Kensington-Cedar Cottage,2019,3,99
Kensington-Cedar Cottage,2019,4,109
Kensington-Cedar Cottage,2019,5,155
Kensington-Cedar Cottage,2019,6,139
Kensington-Cedar Cottage,2019,7,141
Kensington-Cedar Cottage,2019,8,119
Kensington-Cedar Cottage,2019,9,148
Kensington-Cedar Cottage,2019,10,165
Kensington-Cedar Cottage,2019,11,54
Kerrisdale,2003,1,55
Kerrisdale,2003,2,47
Kerrisdale,2003,3,48
Kerrisdale,2003,4,67
Kerrisdale,2003,5,55
Kerrisdale,2003,6,49
Kerrisdale,2003,7,49
Kerrisdale,2003,8,43
Kerrisdale,2003,9,64
Kerrisdale,2003,10,65
Kerrisdale,2003,11,47
Kerrisdale,2003,12,39
Kerrisdale,2004,1,51
Kerrisdale,2004,2,59
Kerrisdale,2004,3,53
Kerrisdale,2004,4,70
Kerrisdale,2004,5,72
Kerrisdale,2004,6,61
Kerrisdale,2004,7,45
Kerrisdale,2004,8,40
Kerrisdale,2004,9,81
Kerrisdale,2004,10,111
Kerrisdale,2004,11,120
Kerrisdale,2004,12,71
Kerrisdale,2005,1,93
Kerrisdale,2005,2,73
Kerrisdale,2005,3,91
Kerrisdale,2005,4,120
Kerrisdale,2005,5,67
Kerrisdale,2005,6,62
Kerrisdale,2005,7,31
Kerrisdale,2005,8,59
Kerrisdale,2005,9,55
Kerrisdale,2005,10,49
Kerrisdale,2005,11,61
Kerrisdale,2005,12,65
Kerrisdale,2006,1,95
Kerrisdale,2006,2,62
Kerrisdale,2006,3,56
Kerrisdale,2006,4,45
Kerrisdale,2006,5,40
Kerrisdale,2006,6,51
Kerrisdale,2006,7,46
Kerrisdale,2006,8,58
Kerrisdale,2006,9,46
Kerrisdale,2006,10,39
Kerrisdale,2006,11,70
Kerrisdale,2006,12,47
Kerrisdale,2007,1,51
Kerrisdale,2007,2,43
Kerrisdale,2007,3,22
Kerrisdale,2007,4,56
Kerrisdale,2007,5,34
Kerrisdale,2007,6,42
Kerrisdale,2007,7,36
Kerrisdale,2007,8,41
Kerrisdale,2007,9,45
Kerrisdale,2007,10,32
Kerrisdale,2007,11,42
Kerrisdale,2007,12,32
Kerrisdale,2008,1,30
Kerrisdale,2008,2,21
Kerrisdale,2008,3,39
Kerrisdale,2008,4,24
Kerrisdale,2008,5,25
Kerrisdale,2008,6,48
Kerrisdale,2008,7,28
Kerrisdale,2008,8,29
Kerrisdale,2008,9,16
Kerrisdale,2008,10,33
Kerrisdale,2008,11,20
Kerrisdale,2008,12,36
Kerrisdale,2009,1,44
Kerrisdale,2009,2,34
Kerrisdale,2009,3,24
Kerrisdale,2009,4,20
Kerrisdale,2009,5,40
Kerrisdale,2009,6,39
Kerrisdale,2009,7,37
Kerrisdale,2009,8,32
Kerrisdale,2009,9,31
Kerrisdale,2009,10,42
Kerrisdale,2009,11,41
Kerrisdale,2009,12,24
Kerrisdale,2010,1,32
Kerrisdale,2010,2,27
Kerrisdale,2010,3,31
Kerrisdale,2010,4,43
Kerrisdale,2010,5,39
Kerrisdale,2010,6,41
Kerrisdale,2010,7,26
Kerrisdale,2010,8,27
Kerrisdale,2010,9,18
Kerrisdale,2010,10,27
Kerrisdale,2010,11,35
Kerrisdale,2010,12,33
Kerrisdale,2011,1,41
Kerrisdale,2011,2,29
Kerrisdale,2011,3,39
Kerrisdale,2011,4,28
Kerrisdale,2011,5,31
Kerrisdale,2011,6,40
Kerrisdale,2011,7,36
Kerrisdale,2011,8,25
Kerrisdale,2011,9,34
Kerrisdale,2011,10,36
Kerrisdale,2011,11,46
Kerrisdale,2011,12,44
Kerrisdale,2012,1,42
Kerrisdale,2012,2,31
Kerrisdale,2012,3,47
Kerrisdale,2012,4,38
Kerrisdale,2012,5,28
Kerrisdale,2012,6,46
Kerrisdale,2012,7,42
Kerrisdale,2012,8,65
Kerrisdale,2012,9,68
Kerrisdale,2012,10,39
Kerrisdale,2012,11,56
Kerrisdale,2012,12,45
Kerrisdale,2013,1,27
Kerrisdale,2013,2,33
Kerrisdale,2013,3,29
Kerrisdale,2013,4,44
Kerrisdale,2013,5,19
Kerrisdale,2013,6,37
Kerrisdale,2013,7,19
Kerrisdale,2013,8,26
Kerrisdale,2013,9,19
Kerrisdale,2013,10,32
Kerrisdale,2013,11,29
Kerrisdale,2013,12,42
Kerrisdale,2014,1,47
Kerrisdale,2014,2,22
Kerrisdale,2014,3,24
Kerrisdale,2014,4,46
Kerrisdale,2014,5,24
Kerrisdale,2014,6,25
Kerrisdale,2014,7,43
Kerrisdale,2014,8,29
Kerrisdale,2014,9,35
Kerrisdale,2014,10,45
Kerrisdale,2014,11,33
Kerrisdale,2014,12,34
Kerrisdale,2015,1,44
Kerrisdale,2015,2,33
Kerrisdale,2015,3,23
Kerrisdale,2015,4,42
Kerrisdale,2015,5,26
Kerrisdale,2015,6,35
Kerrisdale,2015,7,42
Kerrisdale,2015,8,41
Kerrisdale,2015,9,43
Kerrisdale,2015,10,40
Kerrisdale,2015,11,62
Kerrisdale,2015,12,47
Kerrisdale,2016,1,42
Kerrisdale,2016,2,47
Kerrisdale,2016,3,38
Kerrisdale,2016,4,40
Kerrisdale,2016,5,34
Kerrisdale,2016,6,39
Kerrisdale,2016,7,30
Kerrisdale,2016,8,52
Kerrisdale,2016,9,20
Kerrisdale,2016,10,36
Kerrisdale,2016,11,38
Kerrisdale,2016,12,53
Kerrisdale,2017,1,29
Kerrisdale,2017,2,24
Kerrisdale,2017,3,29
Kerrisdale,2017,4,39
Kerrisdale,2017,5,31
Kerrisdale,2017,6,51
Kerrisdale,2017,7,36
Kerrisdale,2017,8,51
Kerrisdale,2017,9,31
Kerrisdale,2017,10,23
Kerrisdale,2017,11,45
Kerrisdale,2017,12,41
Kerrisdale,2018,1,37
Kerrisdale,2018,2,32
Kerrisdale,2018,3,43
Kerrisdale,2018,4,29
Kerrisdale,2018,5,35
Kerrisdale,2018,6,40
Kerrisdale,2018,7,32
Kerrisdale,2018,8,27
Kerrisdale,2018,9,33
Kerrisdale,2018,10,45
Kerrisdale,2018,11,32
Kerrisdale,2018,12,32
Kerrisdale,2019,1,38
Kerrisdale,2019,2,24
Kerrisdale,2019,3,34
Kerrisdale,2019,4,25
Kerrisdale,2019,5,35
Kerrisdale,2019,6,22
Kerrisdale,2019,7,61
Kerrisdale,2019,8,39
Kerrisdale,2019,9,52
Kerrisdale,2019,10,42
Kerrisdale,2019,11,10
Killarney,2003,1,105
Killarney,2003,2,62
Killarney,2003,3,66
Killarney,2003,4,58
Killarney,2003,5,99
Killarney,2003,6,91
Killarney,2003,7,92
Killarney,2003,8,64
Killarney,2003,9,53
Killarney,2003,10,92
Killarney,2003,11,82
Killarney,2003,12,95
Killarney,2004,1,60
Killarney,2004,2,62
Killarney,2004,3,132
Killarney,2004,4,74
Killarney,2004,5,83
Killarney,2004,6,108
Killarney,2004,7,72
Killarney,2004,8,111
Killarney,2004,9,107
Killarney,2004,10,136
Killarney,2004,11,101
Killarney,2004,12,114
Killarney,2005,1,96
Killarney,2005,2,74
Killarney,2005,3,96
Killarney,2005,4,80
Killarney,2005,5,101
Killarney,2005,6,68
Killarney,2005,7,72
Killarney,2005,8,105
Killarney,2005,9,99
Killarney,2005,10,112
Killarney,2005,11,136
Killarney,2005,12,86
Killarney,2006,1,104
Killarney,2006,2,51
Killarney,2006,3,71
Killarney,2006,4,64
Killarney,2006,5,81
Killarney,2006,6,85
Killarney,2006,7,78
Killarney,2006,8,77
Killarney,2006,9,66
Killarney,2006,10,91
Killarney,2006,11,102
Killarney,2006,12,99
Killarney,2007,1,77
Killarney,2007,2,54
Killarney,2007,3,70
Killarney,2007,4,75
Killarney,2007,5,63
Killarney,2007,6,78
Killarney,2007,7,49
Killarney,2007,8,70
Killarney,2007,9,75
Killarney,2007,10,85
Killarney,2007,11,54
Killarney,2007,12,59
Killarney,2008,1,52
Killarney,2008,2,38
Killarney,2008,3,39
Killarney,2008,4,59
Killarney,2008,5,39
Killarney,2008,6,50
Killarney,2008,7,58
Killarney,2008,8,47
Killarney,2008,9,38
Killarney,2008,10,53
Killarney,2008,11,44
Killarney,2008,12,57
Killarney,2009,1,59
Killarney,2009,2,45
Killarney,2009,3,58
Killarney,2009,4,60
Killarney,2009,5,45
Killarney,2009,6,49
Killarney,2009,7,47
Killarney,2009,8,64
Killarney,2009,9,48
Killarney,2009,10,54
Killarney,2009,11,53
Killarney,2009,12,57
Killarney,2010,1,40
Killarney,2010,2,40
Killarney,2010,3,59
Killarney,2010,4,50
Killarney,2010,5,73
Killarney,2010,6,41
Killarney,2010,7,35
Killarney,2010,8,43
Killarney,2010,9,57
Killarney,2010,10,61
Killarney,2010,11,43
Killarney,2010,12,43
Killarney,2011,1,39
Killarney,2011,2,50
Killarney,2011,3,52
Killarney,2011,4,36
Killarney,2011,5,44
Killarney,2011,6,45
Killarney,2011,7,41
Killarney,2011,8,35
Killarney,2011,9,63
Killarney,2011,10,41
Killarney,2011,11,45
Killarney,2011,12,38
Killarney,2012,1,57
Killarney,2012,2,45
Killarney,2012,3,38
Killarney,2012,4,65
Killarney,2012,5,48
Killarney,2012,6,43
Killarney,2012,7,43
Killarney,2012,8,57
Killarney,2012,9,94
Killarney,2012,10,64
Killarney,2012,11,36
Killarney,2012,12,53
Killarney,2013,1,48
Killarney,2013,2,53
Killarney,2013,3,47
Killarney,2013,4,53
Killarney,2013,5,37
Killarney,2013,6,36
Killarney,2013,7,35
Killarney,2013,8,37
Killarney,2013,9,38
Killarney,2013,10,43
Killarney,2013,11,37
Killarney,2013,12,43
Killarney,2014,1,61
Killarney,2014,2,34
Killarney,2014,3,42
Killarney,2014,4,29
Killarney,2014,5,36
Killarney,2014,6,35
Killarney,2014,7,49
Killarney,2014,8,51
Killarney,2014,9,59
Killarney,2014,10,53
Killarney,2014,11,54
Killarney,2014,12,91
Killarney,2015,1,31
Killarney,2015,2,48
Killarney,2015,3,42
Killarney,2015,4,48
Killarney,2015,5,67
Killarney,2015,6,45
Killarney,2015,7,37
Killarney,2015,8,37
Killarney,2015,9,36
Killarney,2015,10,51
Killarney,2015,11,66
Killarney,2015,12,66
Killarney,2016,1,41
Killarney,2016,2,52
Killarney,2016,3,38
Killarney,2016,4,51
Killarney,2016,5,75
Killarney,2016,6,42
Killarney,2016,7,39
Killarney,2016,8,37
Killarney,2016,9,48
Killarney,2016,10,37
Killarney,2016,11,45
Killarney,2016,12,31
Killarney,2017,1,41
Killarney,2017,2,44
Killarney,2017,3,35
Killarney,2017,4,43
Killarney,2017,5,51
Killarney,2017,6,50
Killarney,2017,7,36
Killarney,2017,8,58
Killarney,2017,9,51
Killarney,2017,10,61
Killarney,2017,11,56
Killarney,2017,12,46
Killarney,2018,1,62
Killarney,2018,2,35
Killarney,2018,3,47
Killarney,2018,4,51
Killarney,2018,5,53
Killarney,2018,6,37
Killarney,2018,7,31
Killarney,2018,8,56
Killarney,2018,9,50
Killarney,2018,10,42
Killarney,2018,11,53
Killarney,2018,12,48
Killarney,2019,1,44
Killarney,2019,2,40
Killarney,2019,3,35
Killarney,2019,4,47
Killarney,2019,5,40
Killarney,2019,6,48
Killarney,2019,7,58
Killarney,2019,8,52
Killarney,2019,9,78
Killarney,2019,10,47
Killarney,2019,11,18
Kitsilano,2003,1,289
Kitsilano,2003,2,212
Kitsilano,2003,3,252
Kitsilano,2003,4,266
Kitsilano,2003,5,281
Kitsilano,2003,6,300
Kitsilano,2003,7,209
Kitsilano,2003,8,242
Kitsilano,2003,9,217
Kitsilano,2003,10,249
Kitsilano,2003,11,207
Kitsilano,2003,12,225
Kitsilano,2004,1,245
Kitsilano,2004,2,223
Kitsilano,2004,3,249
Kitsilano,2004,4,211
Kitsilano,2004,5,221
Kitsilano,2004,6,195
Kitsilano,2004,7,200
Kitsilano,2004,8,224
Kitsilano,2004,9,278
Kitsilano,2004,10,233
Kitsilano,2004,11,206
Kitsilano,2004,12,235
Kitsilano,2005,1,213
Kitsilano,2005,2,155
Kitsilano,2005,3,241
Kitsilano,2005,4,263
Kitsilano,2005,5,228
Kitsilano,2005,6,227
Kitsilano,2005,7,240
Kitsilano,2005,8,201
Kitsilano,2005,9,216
Kitsilano,2005,10,175
Kitsilano,2005,11,205
Kitsilano,2005,12,181
Kitsilano,2006,1,250
Kitsilano,2006,2,180
Kitsilano,2006,3,165
Kitsilano,2006,4,154
Kitsilano,2006,5,166
Kitsilano,2006,6,181
Kitsilano,2006,7,185
Kitsilano,2006,8,197
Kitsilano,2006,9,221
Kitsilano,2006,10,223
Kitsilano,2006,11,263
Kitsilano,2006,12,180
Kitsilano,2007,1,198
Kitsilano,2007,2,135
Kitsilano,2007,3,149
Kitsilano,2007,4,174
Kitsilano,2007,5,158
Kitsilano,2007,6,138
Kitsilano,2007,7,140
Kitsilano,2007,8,163
Kitsilano,2007,9,158
Kitsilano,2007,10,128
Kitsilano,2007,11,136
Kitsilano,2007,12,123
Kitsilano,2008,1,159
Kitsilano,2008,2,126
Kitsilano,2008,3,150
Kitsilano,2008,4,144
Kitsilano,2008,5,140
Kitsilano,2008,6,151
Kitsilano,2008,7,133
Kitsilano,2008,8,103
Kitsilano,2008,9,117
Kitsilano,2008,10,111
Kitsilano,2008,11,139
Kitsilano,2008,12,130
Kitsilano,2009,1,178
Kitsilano,2009,2,168
Kitsilano,2009,3,101
Kitsilano,2009,4,126
Kitsilano,2009,5,134
Kitsilano,2009,6,138
Kitsilano,2009,7,122
Kitsilano,2009,8,174
Kitsilano,2009,9,101
Kitsilano,2009,10,92
Kitsilano,2009,11,164
Kitsilano,2009,12,128
Kitsilano,2010,1,114
Kitsilano,2010,2,96
Kitsilano,2010,3,79
Kitsilano,2010,4,134
Kitsilano,2010,5,118
Kitsilano,2010,6,123
Kitsilano,2010,7,131
Kitsilano,2010,8,179
Kitsilano,2010,9,103
Kitsilano,2010,10,120
Kitsilano,2010,11,103
Kitsilano,2010,12,118
Kitsilano,2011,1,97
Kitsilano,2011,2,75
