X,Y
497966.153467,5453118.863419999
497882.759902,5452934.876630001
497948.42642,5452945.9074099995
497920.40123500006,5452628.14659
497863.289614,5452490.34534
497867.46126099996,5452490.314669999
497942.18488,5452498.90995
497889.76443100005,5452327.23024
498015.996787,5452207.01015
497934.93125100003,5456989.27503
497948.015679,5458384.67274
497945.909143,5458704.5292
497995.890077,5458713.69868
497995.87515100004,5458611.0843400005
498058.744167,5453488.29195
497946.045933,5458807.804719999
498095.54626599996,5458806.97348
495686.34027,5455461.49228
495686.34027,5455461.49228
498072.77482600004,5456160.70214
498072.77482600004,5456160.70214
498073.38153500005,5456160.7117099995
498073.38153500005,5456160.7117099995
498073.38153500005,5456160.7117099995
498073.38153500005,5456160.7117099995
498060.039256,5455688.73598
498082.178796,5455665.2278
495365.017217,5455633.972080001
497881.647738,5453257.206040001
497882.847672,5453257.29725
497996.618463,5456806.192969999
497825.90565699997,5450435.43534
495425.46984399995,5455468.65338
495483.590675,5455579.836209999
495483.590675,5455579.836209999
495485.06001099997,5455583.22613
498016.863187,5459545.54862
497939.20589,5458016.959559999
497913.686126,5450660.1232199995
497933.46111499995,5455492.7997
497942.452492,5455496.75431
498031.55556300003,5455419.894669999
497950.348016,5459208.91661
497950.348016,5459208.91661
497950.348016,5459208.91661
497924.04595500004,5454325.488369999
493620.95270200004,5455615.666259999
492976.682729,5455674.89843
486962.5722,5455880.14841
497919.570457,5450559.00346
497921.6097,5450558.69419
498030.767942,5450563.11082
498046.61636800005,5450564.9163
498052.52496999997,5451002.47605
492832.638046,5455609.546490001
497866.278299,5451042.821219999
497870.469216,5451043.36407
497775.627571,5454547.71567
497886.365439,5454489.67357
497950.299743,5459008.45016
498116.41215,5459018.48565
497977.610033,5458475.034519999
497912.80805299996,5453773.26571
497982.14346000005,5456062.4880099995
486759.933884,5456647.41323
486756.59545799997,5456550.38068
486756.59545799997,5456550.38068
486702.24533500004,5456348.34195
486606.111711,5456129.092
486762.055391,5455877.78493
486762.055391,5455877.78493
486719.915921,5457632.72832
486780.78112,5457621.88326
486574.502416,5455779.68884
486673.677453,5455778.43499
486754.829003,5455777.40918
486619.759029,5455475.072480001
486680.436383,5455483.7647400005
486562.085542,5455376.3761
486631.182162,5455384.96623
486778.99692299997,5457521.31372
486751.60633599997,5454724.948419999
486700.62997700006,5454102.78703
486714.306788,5454102.726980001
486744.194406,5453893.32266
486692.862661,5453751.70344
486728.26746000006,5453677.93807
486702.77718900004,5453354.96239
486769.36773,5457037.2756199995
486767.038475,5456946.44971
486767.038475,5456946.44971
486731.26521599997,5456859.39965
486759.60717200005,5456858.60555
495782.87489399995,5455443.049219999
497990.167363,5455567.0139
498155.20224799996,5458301.4165900005
498155.20224799996,5458301.4165900005
488861.459087,5455717.93316
488861.459087,5455717.93316
491387.91268500005,5455550.22343
498161.361005,5451378.17514
498186.205879,5451374.45648
498186.205879,5451374.45648
491617.30912700004,5455555.95584
498268.95206000004,5459332.04964
486544.229245,5457811.38224
493309.358671,5455526.468719999
495042.22149399994,5455475.69335
495052.18231199996,5455506.04844
495052.18231199996,5455506.04844
495052.18231199996,5455506.04844
498071.221883,5452248.4098
498073.136055,5452253.68859
498128.66563400003,5452270.16894
498167.03895200003,5452270.15065
486531.809881,5455772.12743
498214.119825,5459115.83145
498098.7427,5454922.9768
498096.92101000005,5454726.06399
498235.706909,5457295.70548
498099.81943900004,5452934.2459
498134.78154399997,5452488.35859
498136.555301,5458385.51989
498136.555301,5458385.51989
498136.555301,5458385.51989
498142.192701,5458385.42675
498249.37153999996,5458705.00528
498254.199195,5458714.16271
498148.094932,5459445.21632
498208.408467,5458806.52764
493454.32986999996,5455535.0793699995
498078.928204,5455655.342019999
498068.99934499996,5450830.34128
498109.625185,5452109.85826
498250.45317700005,5456959.86098
492650.03879399993,5455519.07648
492659.17999399995,5455548.34966
492659.17999399995,5455548.34966
492198.19902,5455559.11852
492198.19902,5455559.11852
498083.91108900006,5454097.133830001
498085.70118800004,5454096.1100699995
498096.228614,5455412.01652
498142.842486,5455411.5859199995
498142.842486,5455411.5859199995
490735.869817,5455646.3529
492376.92043199996,5455558.25968
498207.525901,5459218.06778
498207.525901,5459218.06778
498138.650224,5458905.86377
498206.24915200006,5458906.434169999
498273.896037,5458916.14935
486637.49279399996,5457725.26456
493616.93619700003,5455509.5522
493625.77015,5455497.6285
498152.11979399994,5453790.805919999
498191.603082,5450392.13068
498178.963613,5454178.18607
498211.4724520001,5454219.415519999
496394.78740900004,5455510.168930001
492831.89265600004,5455578.714380001
493169.8704,5455570.23995
487985.574666,5455758.8094
498160.944791,5459667.23032
498169.41308900004,5450624.42513
498190.221478,5450629.1445
498136.69340600003,5458473.65258
498020.91931,5453697.436840001
498020.91931,5453697.436840001
498022.456113,5453696.35785
498093.62981499993,5453646.4124300005
498093.62981499993,5453646.4124300005
498093.62981499993,5453646.4124300005
498093.62981499993,5453646.4124300005
498095.641717,5453645.00936
495183.49455500004,5455578.079919999
495183.49455500004,5455578.079919999
495185.207648,5455575.76558
486607.09596899996,5456350.85364
486507.22943400004,5456159.6227400005
486507.77638199995,5456159.61107
486507.77638199995,5456159.61107
486644.40811099997,5457625.67439
486489.448785,5455577.615619999
486441.14622299996,5455476.48261
486522.76089,5455475.79682
486515.49676400004,5455054.75271
486510.00144300004,5454412.34248
486631.08754700003,5457136.58424
486553.952912,5456855.15706
486624.097799,5456853.25014
486511.74219300004,5455257.0278
498109.3609,5457924.22729
498135.55009300006,5457924.25788
498204.790337,5457924.338219999
498094.959487,5455415.260419999
498204.95356000005,5459775.988059999
498241.778651,5459776.15516
487010.82349399995,5455676.45081
491614.53754700004,5455454.79242
491615.61916000006,5455481.7041
494670.970079,5455391.5728
494766.50449200004,5455431.001540001
491253.649217,5455529.03649
490937.87172600004,5455539.46755
497159.17168800003,5455412.7027
492373.69197700004,5455455.77644
492517.58247799997,5455454.52923
488503.02638999996,5455654.90466
486352.741508,5456763.83362
486431.157707,5456664.88683
486368.92222799995,5456569.2001
486468.71043599996,5456557.10625
486363.890488,5454739.10257
486366.61077200004,5454307.26927
486333.37424399995,5454210.960419999
486407.71695200005,5454095.0247
486486.001622,5457430.5744199995
486487.25550900004,5457328.39254
486468.46824799996,5457055.3485900005
486427.051436,5456857.5346099995
486448.324031,5456857.4189
486448.324031,5456857.4189
486472.255735,5456857.28869
486366.585601,5455256.72457
493906.305279,5455452.6528
498264.237826,5455283.71777
491601.562305,5455335.4916
491602.145289,5455361.84778
494317.14640699996,5455328.4654
486519.947562,5455537.95459
486520.0585,5455561.32492
486529.275802,5455576.77846
486529.275802,5455576.77846
494046.465351,5455348.71142
498149.02646400005,5455229.00573
490935.08787600003,5455437.5635
492193.087004,5455359.44025
494885.75336400006,5455351.03638
494885.75336400006,5455351.03638
490729.55673599994,5455441.55726
486134.646285,5457076.6952
490560.57361499994,5455473.32478
496203.35413900006,5455316.288240001
486167.108489,5457643.05987
486253.91004700004,5457691.815769999
486253.91004700004,5457691.815769999
492826.922636,5455378.2499
486232.250013,5453271.831230001
486147.44203999994,5456663.16467
486275.22048,5456659.848730001
486287.90830699995,5456659.51949
486287.90830699995,5456659.51949
486321.562905,5456658.645819999
486325.97179399995,5456658.53179
486112.37003900006,5456464.39413
486163.466729,5456463.06328
486315.65524799994,5456256.39243
486273.882136,5455981.61771
486354.66077899997,5457633.81388
486276.47347799997,5455791.610280001
486305.045671,5455579.237930001
486301.22628100007,5455152.17677
486305.27884,5455152.151219999
486219.10140600003,5457544.1094
486219.10140600003,5457544.1094
486219.10140600003,5457544.1094
486232.615319,5457534.60141
486349.020993,5457531.49401
486134.418145,5454309.440140001
486293.662735,5454308.00502
486177.874816,5453762.16957
486330.417086,5457434.553669999
486191.785767,5457351.96912
486146.865359,5456892.52335
486316.669932,5456858.93025
486135.45789200003,5455288.7661
486306.35883900005,5455256.66803
494952.34383699996,5455356.22646
493904.81458199996,5455330.61877
489390.26607700007,5455293.94983
487008.628666,5455473.94207
495069.926805,5455274.297180001
494657.897923,5455178.05118
493446.039767,5455252.97667
494046.091966,5455245.93128
491246.50825,5455288.73604
494182.44158999994,5455197.491359999
494453.95626099996,5455200.64848
494454.36155200005,5455218.71106
490932.368825,5455338.01321
492643.752433,5455264.50224
486050.32894499996,5457075.53329
494828.452904,5455210.28872
486116.677753,5457633.84566
486117.385927,5457634.112369999
492956.53105600004,5455244.05466
487345.64238699997,5455464.3372599995
487357.823508,5455448.42359
497530.048066,5455150.41347
497548.090846,5455163.58978
492823.41301499994,5455276.39001
486103.92728199996,5456770.4910699995
485926.053276,5456677.08808
485947.433817,5456676.64444
486043.873379,5456674.6433
486091.541644,5456575.89336
486071.340335,5456373.83755
486044.15682299994,5456144.26299
486087.30475600006,5456143.05961
486107.02937700006,5456087.89931
486106.13808500004,5455782.6056699995
486018.216422,5455590.84123
486068.238826,5455581.226419999
485943.015617,5455483.41895
486094.92677200004,5454625.75914
486063.92676999996,5454418.8721
486021.8458,5452548.49871
494908.90683900006,5455204.38137
492410.612086,5456589.18824
492412.73759499996,5456297.70908
492414.85959300003,5455454.8318
492370.52662799996,5453838.83942
492329.17692700005,5452049.58799
492421.964518,5456693.16641
492472.852827,5458844.6057
492466.98867299996,5458645.240569999
492275.485892,5458524.8710199995
491757.85572299996,5458033.06684
491768.80196199997,5458035.23362
491768.80196199997,5458035.23362
491768.80196199997,5458035.23362
491768.80196199997,5458035.23362
491768.80196199997,5458035.23362
491768.80196199997,5458035.23362
491768.80196199997,5458035.23362
491768.80196199997,5458035.23362
491788.042595,5458016.558019999
491788.042595,5458016.558019999
491788.042595,5458016.558019999
491788.042595,5458016.558019999
491788.042595,5458016.558019999
491788.042595,5458016.558019999
491788.042595,5458016.558019999
491788.042595,5458016.558019999
491810.03295600007,5457989.3413
492330.787681,5457490.70223
492330.787681,5457490.70223
492338.70336800005,5457293.73175
492200.808716,5451376.46816
492322.833812,5456989.60505
492345.598368,5458874.94772
492346.5732,5458874.65245
492352.74834799994,5458882.33595
492310.15662200004,5458674.522919999
492310.15662200004,5458674.522919999
492310.15662200004,5458674.522919999
492310.15662200004,5458674.522919999
492310.15662200004,5458674.522919999
492312.87722100003,5458673.77778
492313.983241,5458673.4699
492333.533826,5458658.6733
492333.533826,5458658.6733
492218.70534700004,5458879.65756
492232.871275,5458896.05899
492232.871275,5458896.05899
492232.871275,5458896.05899
492236.093301,5458907.39931
492236.093301,5458907.39931
492237.135506,5458911.06658
492237.135506,5458911.06658
492927.86881099996,5459033.65706
492927.86881099996,5459033.65706
492944.847228,5459033.12081
491553.014913,5459437.569069999
491115.55278800003,5459614.441430001
491123.684087,5459609.55226
492052.256399,5458935.359130001
492064.400826,5458975.04763
492064.400826,5458975.04763
492064.400826,5458975.04763
492065.06886999996,5458977.23047
492065.06886999996,5458977.23047
492407.84339799994,5458753.67315
492407.84339799994,5458753.67315
492411.05202600005,5458829.63019
492418.703971,5458794.149119999
492421.177154,5458852.640430001
492560.69971,5458845.24965
492560.69971,5458845.24965
492568.44471899996,5458795.07721
492569.791612,5458843.26569
492569.896907,5458847.0253
492569.896944,5458847.0253
492569.896944,5458847.0253
492569.896944,5458847.0253
494885.85600900004,5458816.51905
491111.42446999997,5457979.21305
491779.229733,5458742.08244
491796.394379,5458737.805509999
491813.00872,5458708.16539
491813.00872,5458708.16539
491813.00872,5458708.16539
491813.00872,5458708.16539
492972.214337,5456575.26814
492972.214337,5456575.26814
492871.547066,5456478.89446
492871.547066,5456478.89446
492848.84359899996,5456279.06023
492851.749649,5456279.00731
492846.13945200003,5456177.01046
492859.84585,5456176.68791
492893.83125600003,5456185.03481
492843.96811899997,5455975.260369999
492901.376629,5455973.87251
492953.423003,5455972.6141099995
492841.532133,5455884.771319999
492923.304466,5455872.438569999
492836.312107,5455776.84695
492839.161854,5455776.77375
492919.05806300003,5457286.22473
492919.05806300003,5457286.22473
492919.05806300003,5457286.22473
492938.401872,5457269.2032
492962.416096,5457249.19745
493044.80620600004,5457207.84961
492837.298141,5455272.75031
492821.520936,5455173.12388
492816.10728100006,5454975.13852
492925.80738500005,5454772.64909
492940.72656800004,5454763.2038900005
492930.579451,5457157.90301
492949.47206999996,5457145.3089
493006.735447,5457097.91372
493032.757633,5457059.10167
492773.356187,5454096.12424
492773.356187,5454096.12424
492822.17849099997,5454095.1091599995
492922.052829,5454093.03192
492741.979208,5453926.22261
492841.078096,5453521.18715
492867.238066,5453529.5685
492883.420641,5453529.09428
492903.122576,5453519.36868
492905.808406,5453519.29028
492821.972767,5453353.78118
492759.04141400004,5453150.95137
492812.547916,5453149.41507
492762.51451199997,5453050.42196
492765.61973999994,5453050.3364
492765.61973999994,5453050.3364
492789.57126000006,5453058.82316
492765.318117,5452849.9023400005
492858.63876000006,5452659.384740001
492816.543924,5451837.03757
492754.09171199996,5451641.14597
492859.343053,5457065.84086
492724.382354,5451445.10005
492723.601241,5451353.26719
492833.53253699996,5456975.51841
492833.53253699996,5456975.51841
492833.53253699996,5456975.51841
492833.53253699996,5456975.51841
492867.281186,5456974.96733
492808.869896,5456866.61214
492903.11874899996,5456865.512159999
492805.359754,5456766.441380001
492805.359754,5456766.441380001
492837.871467,5456774.6473900005
492880.876487,5456773.40089
492880.876487,5456773.40089
492880.876487,5456773.40089
492880.876487,5456773.40089
492953.027511,5456762.15173
492953.027511,5456762.15173
492816.632105,5456684.83023
492933.902312,5456669.39025
492936.764821,5456669.23725
492960.33143,5456677.18129
492960.33143,5456677.18129
492906.98138599994,5458833.04081
492906.98138599994,5458833.04081
492969.10108500003,5458830.98231
492969.10108500003,5458830.98231
493012.5848770001,5458829.54136
492915.712734,5458728.63315
492918.70746199996,5458728.54486
492996.421612,5458735.38966
492749.645653,5450491.74373
492695.979201,5450484.7767
492717.445772,5450487.56351
492771.112216,5450494.53055
492790.299776,5455108.26994
492925.543494,5458620.03928
492929.58803100005,5458619.910019999
492929.58803100005,5458619.910019999
492759.846825,5453419.54566
492763.263106,5453419.49854
492763.263106,5453419.49854
492217.185597,5458409.6821099995
494092.89497299993,5458797.26837
492906.96007299994,5458836.67565
492907.66667299997,5458828.5476
491794.88432799996,5459247.88504
493669.03641999996,5458808.580490001
493669.180439,5458812.42018
493484.93563,5458757.596469999
493495.711185,5458818.2244
491963.270708,5458993.33435
491967.457484,5459010.55993
491970.37882700004,5459000.51391
492005.94016899995,5459036.43227
492005.94016899995,5459036.43227
492005.94016899995,5459036.43227
492005.94016899995,5459036.43227
492005.94016899995,5459036.43227
492005.94018100004,5459036.43231
492005.94018100004,5459036.43231
492005.94018100004,5459036.43231
492005.94018100004,5459036.43231
492005.94018100004,5459036.43231
492005.94018100004,5459036.43231
492005.94018100004,5459036.43231
492005.94018100004,5459036.43231
492005.94018100004,5459036.43231
492005.94018100004,5459036.43231
492005.94018100004,5459036.43231
491719.07581199997,5459317.006519999
491719.07581199997,5459317.006519999
491719.07581199997,5459317.006519999
491719.07581199997,5459317.006519999
491719.07581199997,5459317.006519999
491719.07581199997,5459317.006519999
492897.825316,5457449.23018
492897.825316,5457449.23018
492903.28139200003,5457447.810769999
492924.075041,5457442.40152
492933.289814,5457440.00404
493212.693146,5458823.73662
493212.693146,5458823.73662
496611.03165699996,5458723.4523599995
492933.540197,5458519.96609
492933.540197,5458519.96609
492933.540197,5458519.96609
492933.540197,5458519.96609
492933.540197,5458519.96609
492933.540197,5458519.96609
492933.540197,5458519.96609
492933.540197,5458519.96609
493005.27315900003,5458517.81049
493005.27315900003,5458517.81049
498135.00176899997,5458809.79653
492757.90803900006,5458825.10232
492757.97182,5458826.68324
492758.458178,5458838.73133
495796.462871,5459494.603180001
495896.51474899997,5459469.46144
491873.872684,5454807.1660400005
496224.723708,5458764.4064
496224.96289399994,5458808.76544
492898.59395699995,5458933.65128
492898.59395699995,5458933.65128
493051.61331899994,5458928.932999999
493061.59288599994,5458928.6253
493355.607389,5458818.77448
493355.73723,5458822.51291
492889.784117,5459062.89922
492889.784117,5459062.89922
492889.784117,5459062.89922
492889.784117,5459062.89922
492893.569451,5459064.227999999
492939.210188,5459089.94439
492939.210188,5459089.94439
493053.39985299995,5459118.23695
493062.273629,5459129.99087
493062.273629,5459129.99087
494011.18814700004,5458799.32703
496795.98907700006,5458797.25969
491935.60127700004,5459107.80675
491935.60127700004,5459107.80675
491935.60127700004,5459107.80675
491935.60127700004,5459107.80675
491935.60127700004,5459107.80675
491935.60127700004,5459107.80675
491935.60127700004,5459107.80675
491935.60127700004,5459107.80675
491935.60127700004,5459107.80675
491935.60127700004,5459107.80675
491935.60127700004,5459107.80675
491935.60127700004,5459107.80675
491935.60127700004,5459107.80675
491935.60127700004,5459107.80675
491935.60127700004,5459107.80675
491496.563108,5458526.6343
491540.081154,5458494.42849
492774.268512,5450882.5763
492774.268512,5450882.5763
492774.268512,5450882.5763
492774.661334,5450882.60933
492774.661334,5450882.60933
492774.661334,5450882.60933
495376.35498500004,5458800.59232
491867.78939499997,5459176.63486
497944.16564799997,5458720.78464
497944.92788800003,5458810.82799
491402.60914099996,5458390.25709
495658.30749300006,5458811.23645
492872.27985,5457738.2274
492999.287468,5457727.80995
492999.287468,5457727.80995
493000.16506,5457727.57371
492950.36908800004,5458317.78278
492963.90435100003,5458317.40152
494249.68957700004,5458833.89279
494249.68957700004,5458833.89279
491883.62574,5456502.96187
491916.555399,5456501.30602
491820.750522,5456293.44345
491880.22443400003,5456300.6573
491876.636137,5456223.03792
491876.636137,5456223.03792
491830.487116,5456122.26558
491910.266954,5456109.45006
491871.34846000007,5455782.5107
491871.34846000007,5455782.5107
491844.993553,5455682.23211
491735.332238,5457291.7416
491827.962475,5457361.52154
491881.368225,5455378.72099
491849.965224,5453653.4164
491803.0,5453293.0
491803.387267,5453293.86175
491771.987472,5452678.85837
491846.028239,5457193.84549
491905.30550200003,5457201.4524
491786.20849799993,5451175.49005
491928.942777,5456991.42297
491925.58957700006,5456892.56959
491873.105821,5456793.18503
491920.334558,5456800.99546
491796.190414,5456723.31893
492045.57881700003,5458991.68536
492055.542933,5458981.57469
492055.542933,5458981.57469
492055.542933,5458981.57469
492056.70282,5458980.3981099995
492056.70282,5458980.3981099995
492063.215544,5458986.81663
491651.537368,5458615.1804
491651.537368,5458615.1804
491651.537368,5458615.1804
491651.537368,5458615.1804
491651.537368,5458615.1804
491651.537368,5458615.1804
491651.537368,5458615.1804
491651.537368,5458615.1804
491651.537368,5458615.1804
491651.565303,5458615.15115
491651.565303,5458615.15115
491651.565303,5458615.15115
491651.565303,5458615.15115
491651.565303,5458615.15115
491651.565303,5458615.15115
491683.232945,5458582.49372
491683.232945,5458582.49372
491683.232945,5458582.49372
491684.61264899996,5458581.07157
491684.61264899996,5458581.07157
491996.102513,5458897.09727
491997.463724,5458895.72932
491989.493655,5458916.70275
491997.13941400003,5458909.01889
491997.13941400003,5458909.01889
491997.13941400003,5458909.01889
491998.6167729999,5458907.53449
492002.52668199997,5458903.60524
491924.933313,5458823.34505
491924.933313,5458823.34505
491924.933313,5458823.34505
491974.38615,5459104.98775
491974.38615,5459104.98775
491974.38615,5459104.98775
491974.38615,5459104.98775
491975.940855,5459104.53432
492076.92459899996,5459065.57368
492076.92459899996,5459065.57368
492079.97201499995,5459064.685869999
494712.75197,5458795.928230001
492416.86027799995,5458750.3277
495214.5458,5455180.77202
491609.084095,5455261.78095
494313.18488500005,5455132.49171
491991.98479799996,5455226.13593
495062.395208,5455102.15522
495605.47549700004,5455205.207140001
494180.52762700006,5455120.8978699995
496030.938375,5455116.24053
496030.938375,5455116.24053
494475.70476999995,5455098.125080001
494475.70476999995,5455098.125080001
490930.45224799996,5455270.813680001
497158.120986,5455107.547730001
492649.084871,5455123.988469999
495002.20927600004,5455111.51534
495011.31662299996,5455103.7347
495011.50155200006,5455142.79659
495011.50155200006,5455142.79659
496975.859493,5455104.929830001
487537.621207,5455347.636390001
485714.300328,5456778.32713
485855.139517,5456776.36549
485875.12240299996,5456571.93551
485702.475342,5456484.108109999
485770.427363,5456473.20639
485833.58557600004,5456480.72255
485710.19572799996,5456268.7909699995
485714.66249300004,5456277.8166
485903.088574,5455883.77317
485903.96631499997,5455683.68718
485821.400323,5454945.97622
485888.19249600003,5454954.56223
485749.513948,5454523.64931
485831.93501899997,5454523.04385
485897.004259,5454522.56584
485897.004259,5454522.56584
485897.004259,5454522.56584
485897.004259,5454522.56584
485796.388905,5454428.26835
485848.133679,5453755.95314
494917.643554,5455179.85372
491792.18688,5455165.66851
496667.548987,5454931.77549
495064.472904,5455068.18005
485494.824214,5456921.382569999
493987.24100000004,5455009.06386
493433.98210699996,5455084.19414
494177.95016199996,5455034.98774
494179.627106,5455084.73852
485440.589992,5452671.23623
492638.70554399997,5455089.9951599995
495001.991504,5455065.50997
495881.569462,5455070.31873
490724.267153,5455146.75772
492363.14365100005,5455118.64553
497529.61993999995,5454982.63651
497547.237957,5455007.32377
497918.696438,5454999.608109999
497927.87555600004,5455008.96632
496382.545722,5454970.74918
493756.926984,5455088.97976
493148.88886400004,5455020.92158
485584.463084,5456790.48521
485659.552017,5456678.41565
485583.527925,5456589.43009
485655.82613299997,5456587.779130001
485511.51829700003,5456379.32098
485545.02327600005,5456274.57135
485613.819799,5456271.91249
485646.152425,5456270.66285
485646.152425,5456270.66285
485597.614139,5456183.24642
485491.501374,5457344.89557
493899.00522600004,5455090.13893
491369.851728,5454986.68495
491372.47838900005,5454985.49338
493046.51984799997,5454940.55733
486514.743289,5455059.38397
493986.956862,5454990.55882
493986.99946099997,5454993.18448
493440.44606800005,5454889.47679
493441.396678,5454937.85853
493442.27725100005,5454982.63569
492917.899693,5454986.96277
490913.42342799995,5454983.20367
492644.03323199996,5454981.6358
496227.343787,5454914.22133
494813.947208,5454943.19915
497918.127693,5454840.85941
493759.455955,5454974.79062
493146.149576,5454892.75316
493146.183892,5454894.10391
493156.830324,5454952.77176
485423.894745,5456693.44059
485436.287082,5456684.13787
485338.389968,5456493.62192
485355.105161,5456484.04845
485323.03763599996,5456393.416069999
485430.525908,5456278.919480001
485279.99382299994,5456189.735230001
485424.841608,5456161.712280001
491836.06288900005,5455016.36218
496657.26995600003,5454800.53968
496666.42319799995,5454802.2380800005
496666.534072,5454823.0203599995
495164.02512600005,5454865.53598
495065.756024,5454781.9362699995
494660.449526,5454868.67524
494750.334207,5454872.1197
494750.334207,5454872.1197
493440.132949,5454872.02955
493430.808059,5454856.0714300005
493430.91174799995,5454865.24938
495607.44792600005,5454864.3714
494174.173285,5454858.63535
492440.51710399997,5454893.4423
492441.01633500005,5454856.02489
492441.31804600003,5454833.41581
485257.94732399995,5457367.43324
492630.82749799994,5454889.58051
489471.58632600005,5454980.0039800005
494980.923887,5454904.7513
495880.84814399993,5454760.35466
485144.878707,5457752.60314
492355.386795,5454904.762730001
490551.11663999996,5454948.679690001
496216.318429,5454829.4664199995
493605.968975,5454828.65048
493606.168975,5454840.40869
492488.10372799996,5454914.09182
494083.591333,5454824.57849
497527.76950500003,5454791.27063
495438.599464,5454865.55235
497927.21250799997,5454822.37134
496390.808562,5454833.40934
495263.359319,5454804.99835
485107.627691,5456803.17796
485194.549374,5456696.785180001
485215.585114,5456687.09712
485200.31143100007,5456589.24345
485109.385459,5456389.7800199995
485207.492954,5456387.30616
485211.948722,5456387.194019999
485211.948722,5456387.194019999
485209.13890600007,5456284.8860599995
485137.87864899996,5457629.71491
493893.60789600003,5454804.1898
491832.888849,5454917.33601
488848.36483999994,5454863.40312
495152.31083900004,5454739.457140001
491607.951676,5454734.96194
491611.78926099994,5454809.07446
485687.03933500004,5455056.0207
492435.307663,5454712.84604
492445.699304,5454744.260419999
492445.729072,5454745.02196
492914.96121599997,5454681.46543
492917.73373100004,5454764.00954
496575.35043900006,5454732.55576
489516.44813900004,5454805.17232
495880.739657,5454661.493969999
490713.71466099995,5454766.29356
490713.71466099995,5454766.29356
490713.72437799996,5454765.02492
490713.72437799996,5454765.02492
490713.72437799996,5454765.02492
492348.18956,5454682.27011
492540.633884,5454668.63407
492541.847104,5454802.28163
492541.847104,5454802.28163
497543.661268,5454695.11956
497926.71764399996,5454653.86778
496381.251995,5454728.517659999
492815.55033199996,5454663.64998
484987.16820200003,5456493.48103
484906.952685,5456199.741119999
484955.44243,5457643.774669999
484966.954168,5457514.0
484965.46563199995,5457190.21222
484966.45728800003,5457087.857969999
484914.01557700004,5456905.338219999
485002.65851899993,5456893.76815
486112.478616,5455048.97398
494910.15534799994,5454719.42165
489406.351451,5454715.3853400005
491544.68442799995,5454669.23029
491604.45233199996,5454704.1418
492098.348751,5454510.59864
492098.348751,5454510.59864
492098.348751,5454510.59864
492098.348751,5454510.59864
492098.348751,5454510.59864
492098.348751,5454510.59864
492098.348751,5454510.59864
492098.348751,5454510.59864
492098.348751,5454510.59864
492098.348751,5454510.59864
492215.53825100005,5454584.39447
495060.32852299995,5454622.778390001
485911.1874,5454838.58851
494263.163814,5454636.90501
494655.199387,5454638.881159999
496849.785638,5454504.6367
493972.744526,5454634.37845
493981.619944,5454587.8515
493981.92584700003,5454640.72961
493431.92961899994,5454544.72859
493431.968746,5454546.6544
493432.836853,5454588.87373
493432.837358,5454588.92069
493423.46795200004,5454578.025330001
493423.64940299996,5454586.85436
493699.95593999996,5454610.45905
491236.84065,5454723.45251
494159.628141,5454537.70638
492438.217954,5454552.27589
492439.13244799996,5454576.0954
492441.52519200003,5454638.4296699995
492911.54591000004,5454577.81498
492618.62142700003,5454541.4461
492630.629788,5454629.91091
495871.956266,5454580.29549
495880.762384,5454646.8459
492346.994769,5454640.62916
492346.994769,5454640.62916
497115.19075699995,5454571.12649
492537.20027,5454538.08069
492540.181508,5454634.70755
492540.26274300006,5454637.3381199995
494072.42903299996,5454535.447819999
494082.941611,5454639.38731
494083.00315,5454644.06105
494083.00315,5454644.06105
496319.98325,5454543.299430001
496390.006474,5454647.50782
492823.25708500005,5454628.351419999
496747.550015,5454514.20895
484776.701479,5456701.23139
484612.111708,5456612.15709
484672.485771,5456601.58609
484773.588291,5456599.2003
484764.04490200005,5456398.76241
484768.428279,5456398.6473199995
484673.22868,5456299.586630001
484790.45735299995,5457282.7358800005
484791.89036099997,5457186.72238
484788.987187,5457093.39864
484695.19719700003,5457007.57187
484782.03100200003,5456899.79149
494908.85396000004,5454641.79835
494908.85396000004,5454641.79835
494908.85396000004,5454641.79835
486994.432489,5454647.66388
494952.506632,5454505.3740300005
491471.47345,5454538.45199
487413.71819,5454673.36379
496084.53250200005,5454522.967759999
496084.53250200005,5454522.967759999
486761.87995699997,5454723.790569999
495045.957439,5454449.17811
496761.216332,5454381.06265
493981.313674,5454534.78519
495480.86524799996,5454497.54359
496140.85579799995,5454420.20761
496160.572142,5454450.6316599995
492616.436657,5454471.8998300005
497196.05740600004,5454468.30425
492333.92402700003,5454500.67428
492334.16139300005,5454509.66299
492334.16139300005,5454509.66299
492343.06485,5454500.432569999
490532.879664,5454617.3148
492536.19503199996,5454505.44501
496585.952869,5454426.473130001
496615.538386,5454456.69003
494080.813011,5454477.632130001
496251.99528800003,5454434.15861
496294.883301,5454486.99045
496297.07571999996,5454490.58975
496300.364349,5454495.98869
492819.02467700007,5454492.76895
493737.34314799996,5454430.49456
484553.61113699997,5456716.06344
484484.88051000005,5456606.01019
484506.646559,5456614.64397
484549.349292,5456604.49092
484549.349292,5456604.49092
484553.842705,5456604.385530001
484551.362985,5456504.854830001
484493.114348,5456414.92607
484549.095088,5456404.40883
484516.38503100007,5456313.0875
484546.16085,5456303.1067699995
484546.16085,5456303.1067699995
484546.16085,5456303.1067699995
484507.85245,5457288.63751
484565.265821,5457190.9642
484402.05880600004,5457102.101
484512.148529,5457098.74621
484567.193388,5457097.06882
492726.259683,5454496.325209999
488722.107575,5454658.132
488837.893831,5454530.26136
